state_abr,state,county,man_test,Import_wholecarc_ban,export_wholecarc_ban,bait_ban,import_live_cervid_ban,export_live_cervid_ban,statewide_regs,link
TX,Texas,Hays,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hemphill,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Henderson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hidalgo,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hill,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hockley,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hood,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hopkins,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Houston,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Howard,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hudspeth,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hunt,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Hutchinson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Irion,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jack,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jackson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jasper,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jeff Davis,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jefferson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jim Hogg,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jim Wells,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Johnson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Jones,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Karnes,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kaufman,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kendall,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kenedy,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kent,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kerr,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kimble,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,King,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kinney,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Kleberg,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Knox,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,La Salle,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lamar,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lamb,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lampasas,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lavaca,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lee,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Leon,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Liberty,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Limestone,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lipscomb,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Live Oak,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Llano,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Loving,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lubbock,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Lynn,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Madison,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Marion,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Martin,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Mason,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Matagorda,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Maverick,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,McCulloch,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,McLennan,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,McMullen,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Medina,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Menard,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Midland,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Milam,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Mills,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Mitchell,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Montague,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Montgomery,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Moore,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Morris,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Motley,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Nacogdoches,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Navarro,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Newton,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Nolan,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Nueces,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Ochiltree,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Oldham,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Orange,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Palo Pinto,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Panola,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Parker,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Parmer,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Pecos,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Polk,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Potter,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Presidio,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Rains,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Randall,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Reagan,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Real,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Red River,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Reeves,1,1,1,0,1,1,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Refugio,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Roberts,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Robertson,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Rockwall,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Runnels,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Rusk,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Sabine,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,San Augustine,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,San Jacinto,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,San Patricio,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,San Saba,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Schleicher,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Scurry,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Shackelford,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Shelby,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Sherman,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Smith,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Somervell,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Starr,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Stephens,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Sterling,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
TX,Texas,Stonewall,0,1,0,0,1,0,"Skull plates,capes, and teeth must be cleaned before transportation. Meat must be completely deboned before transportation. Urine based attractants are allowed.Skinned or unskinned heads of deer can be transported as long as all brain material and spinal column has been removed and a waiver has been purchased.",
